date,storage,inflow,outflow,elevation,evaporation
1962-12-20,NA,NA,NA,NA,NA
1962-12-21,NA,NA,NA,NA,NA
1962-12-22,NA,NA,NA,NA,NA
1962-12-23,NA,NA,NA,NA,NA
1962-12-24,NA,NA,NA,NA,NA
1962-12-25,NA,NA,NA,NA,NA
1962-12-26,NA,NA,NA,NA,NA
1962-12-27,NA,NA,NA,NA,NA
1962-12-28,NA,NA,NA,NA,NA
1962-12-29,NA,NA,NA,NA,NA
1962-12-30,NA,NA,NA,NA,NA
1962-12-31,NA,NA,NA,NA,NA
1963-01-01,NA,NA,NA,NA,NA
1963-01-02,NA,NA,NA,NA,NA
1963-01-03,NA,NA,NA,NA,NA
1963-01-04,NA,NA,NA,NA,NA
1963-01-05,NA,NA,NA,NA,NA
1963-01-06,NA,NA,NA,NA,NA
1963-01-07,NA,NA,NA,NA,NA
1963-01-08,NA,NA,NA,NA,NA
1963-01-09,NA,NA,NA,NA,NA
1963-01-10,NA,NA,NA,NA,NA
1963-01-11,NA,NA,NA,NA,NA
1963-01-12,NA,NA,NA,NA,NA
1963-01-13,NA,NA,NA,NA,NA
1963-01-14,NA,NA,NA,NA,NA
1963-01-15,NA,NA,NA,NA,NA
1963-01-16,NA,NA,NA,NA,NA
1963-01-17,NA,NA,NA,NA,NA
1963-01-18,NA,NA,NA,NA,NA
1963-01-19,NA,NA,NA,NA,NA
1963-01-20,NA,NA,NA,NA,NA
1963-01-21,NA,NA,NA,NA,NA
1963-01-22,NA,NA,NA,NA,NA
1963-01-23,NA,NA,NA,NA,NA
1963-01-24,NA,NA,NA,NA,NA
1963-01-25,NA,NA,NA,NA,NA
1963-01-26,NA,NA,NA,NA,NA
1963-01-27,NA,NA,NA,NA,NA
1963-01-28,NA,NA,NA,NA,NA
1963-01-29,NA,NA,NA,NA,NA
1963-01-30,NA,NA,NA,NA,NA
1963-01-31,NA,NA,NA,NA,NA
1963-02-01,NA,NA,NA,NA,NA
1963-02-02,NA,NA,NA,NA,NA
1963-02-03,NA,NA,NA,NA,NA
1963-02-04,NA,NA,NA,NA,NA
1963-02-05,NA,NA,NA,NA,NA
1963-02-06,NA,NA,NA,NA,NA
1963-02-07,NA,NA,NA,NA,NA
1963-02-08,NA,NA,NA,NA,NA
1963-02-09,NA,NA,NA,NA,NA
1963-02-10,NA,NA,NA,NA,NA
1963-02-11,NA,NA,NA,NA,NA
1963-02-12,NA,NA,NA,NA,NA
1963-02-13,NA,NA,NA,NA,NA
1963-02-14,NA,NA,NA,NA,NA
1963-02-15,NA,NA,NA,NA,NA
1963-02-16,NA,NA,NA,NA,NA
1963-02-17,NA,NA,NA,NA,NA
1963-02-18,NA,NA,NA,NA,NA
1963-02-19,NA,NA,NA,NA,NA
1963-02-20,NA,NA,NA,NA,NA
1963-02-21,NA,NA,NA,NA,NA
1963-02-22,NA,NA,NA,NA,NA
1963-02-23,NA,NA,NA,NA,NA
1963-02-24,NA,NA,NA,NA,NA
1963-02-25,NA,NA,NA,NA,NA
1963-02-26,NA,NA,NA,NA,NA
1963-02-27,NA,NA,NA,NA,NA
1963-02-28,NA,NA,NA,NA,NA
1963-03-01,NA,NA,NA,NA,NA
1963-03-02,NA,NA,NA,NA,NA
1963-03-03,NA,NA,NA,NA,NA
1963-03-04,NA,NA,NA,NA,NA
1963-03-05,NA,NA,NA,NA,NA
1963-03-06,NA,NA,NA,NA,NA
1963-03-07,NA,NA,NA,NA,NA
1963-03-08,NA,NA,NA,NA,NA
1963-03-09,NA,NA,NA,NA,NA
1963-03-10,NA,NA,NA,NA,NA
1963-03-11,NA,NA,NA,NA,NA
1963-03-12,NA,NA,NA,NA,NA
1963-03-13,NA,NA,NA,NA,NA
1963-03-14,NA,NA,NA,NA,NA
1963-03-15,NA,NA,NA,NA,NA
1963-03-16,NA,NA,NA,NA,NA
1963-03-17,NA,NA,NA,NA,NA
1963-03-18,NA,NA,NA,NA,NA
1963-03-19,NA,NA,NA,NA,NA
1963-03-20,NA,NA,NA,NA,NA
1963-03-21,NA,NA,NA,NA,NA
1963-03-22,NA,NA,NA,NA,NA
1963-03-23,NA,NA,NA,NA,NA
1963-03-24,NA,NA,NA,NA,NA
1963-03-25,NA,NA,NA,NA,NA
1963-03-26,NA,NA,NA,NA,NA
1963-03-27,NA,NA,NA,NA,NA
1963-03-28,NA,NA,NA,NA,NA
1963-03-29,NA,NA,NA,NA,NA
1963-03-30,NA,NA,NA,NA,NA
1963-03-31,NA,NA,NA,NA,NA
1963-04-01,NA,NA,NA,NA,NA
1963-04-02,NA,NA,NA,NA,NA
1963-04-03,NA,NA,NA,NA,NA
1963-04-04,NA,NA,NA,NA,NA
1963-04-05,NA,NA,NA,NA,NA
1963-04-06,NA,NA,NA,NA,NA
1963-04-07,NA,NA,NA,NA,NA
1963-04-08,NA,NA,NA,NA,NA
1963-04-09,NA,NA,NA,NA,NA
1963-04-10,NA,NA,NA,NA,NA
1963-04-11,NA,NA,NA,NA,NA
1963-04-12,NA,NA,NA,NA,NA
1963-04-13,NA,NA,NA,NA,NA
1963-04-14,NA,NA,NA,NA,NA
1963-04-15,NA,NA,NA,NA,NA
1963-04-16,NA,NA,NA,NA,NA
1963-04-17,NA,NA,NA,NA,NA
1963-04-18,NA,NA,NA,NA,NA
1963-04-19,NA,NA,NA,NA,NA
1963-04-20,NA,NA,NA,NA,NA
1963-04-21,NA,NA,NA,NA,NA
1963-04-22,NA,NA,NA,NA,NA
1963-04-23,NA,NA,NA,NA,NA
1963-04-24,NA,NA,NA,NA,NA
1963-04-25,NA,NA,NA,NA,NA
1963-04-26,NA,NA,NA,NA,NA
1963-04-27,NA,NA,NA,NA,NA
1963-04-28,NA,NA,NA,NA,NA
1963-04-29,NA,NA,NA,NA,NA
1963-04-30,NA,NA,NA,NA,NA
1963-05-01,NA,NA,NA,NA,NA
1963-05-02,NA,NA,NA,NA,NA
1963-05-03,NA,NA,NA,NA,NA
1963-05-04,NA,NA,NA,NA,NA
1963-05-05,NA,NA,NA,NA,NA
1963-05-06,NA,NA,NA,NA,NA
1963-05-07,NA,NA,NA,NA,NA
1963-05-08,NA,NA,NA,NA,NA
1963-05-09,NA,NA,NA,NA,NA
1963-05-10,NA,NA,NA,NA,NA
1963-05-11,NA,NA,NA,NA,NA
1963-05-12,NA,NA,NA,NA,NA
1963-05-13,NA,NA,NA,NA,NA
1963-05-14,NA,NA,NA,NA,NA
1963-05-15,NA,NA,NA,NA,NA
1963-05-16,NA,NA,NA,NA,NA
1963-05-17,NA,NA,NA,NA,NA
1963-05-18,NA,NA,NA,NA,NA
1963-05-19,NA,NA,NA,NA,NA
1963-05-20,NA,NA,NA,NA,NA
1963-05-21,NA,NA,NA,NA,NA
1963-05-22,NA,NA,NA,NA,NA
1963-05-23,NA,NA,NA,NA,NA
1963-05-24,NA,NA,NA,NA,NA
1963-05-25,NA,NA,NA,NA,NA
1963-05-26,NA,NA,NA,NA,NA
1963-05-27,NA,NA,NA,NA,NA
1963-05-28,NA,NA,NA,NA,NA
1963-05-29,NA,NA,NA,NA,NA
1963-05-30,NA,NA,NA,NA,NA
1963-05-31,NA,NA,NA,NA,NA
1963-06-01,NA,NA,NA,NA,NA
1963-06-02,NA,NA,NA,NA,NA
1963-06-03,NA,NA,NA,NA,NA
1963-06-04,NA,NA,NA,NA,NA
1963-06-05,NA,NA,NA,NA,NA
1963-06-06,NA,NA,NA,NA,NA
1963-06-07,NA,NA,NA,NA,NA
1963-06-08,NA,NA,NA,NA,NA
1963-06-09,NA,NA,NA,NA,NA
1963-06-10,NA,NA,NA,NA,NA
1963-06-11,NA,NA,NA,NA,NA
1963-06-12,NA,NA,NA,NA,NA
1963-06-13,NA,NA,NA,NA,NA
1963-06-14,NA,NA,NA,NA,NA
1963-06-15,NA,NA,NA,NA,NA
1963-06-16,NA,NA,NA,NA,NA
1963-06-17,NA,NA,NA,NA,NA
1963-06-18,NA,NA,NA,NA,NA
1963-06-19,NA,NA,NA,NA,NA
1963-06-20,NA,NA,NA,NA,NA
1963-06-21,NA,NA,NA,NA,NA
1963-06-22,NA,NA,NA,NA,NA
1963-06-23,NA,NA,NA,NA,NA
1963-06-24,NA,NA,NA,NA,NA
1963-06-25,NA,NA,NA,NA,NA
1963-06-26,NA,NA,NA,NA,NA
1963-06-27,NA,NA,NA,NA,NA
1963-06-28,NA,NA,NA,NA,NA
1963-06-29,NA,NA,NA,NA,NA
1963-06-30,NA,NA,NA,NA,NA
1963-07-01,NA,NA,NA,NA,NA
1963-07-02,NA,NA,NA,NA,NA
1963-07-03,NA,NA,NA,NA,NA
1963-07-04,NA,NA,NA,NA,NA
1963-07-05,NA,NA,NA,NA,NA
1963-07-06,NA,NA,NA,NA,NA
1963-07-07,NA,NA,NA,NA,NA
1963-07-08,NA,NA,NA,NA,NA
1963-07-09,NA,NA,NA,NA,NA
1963-07-10,NA,NA,NA,NA,NA
1963-07-11,NA,NA,NA,NA,NA
1963-07-12,NA,NA,NA,NA,NA
1963-07-13,NA,NA,NA,NA,NA
1963-07-14,NA,NA,NA,NA,NA
1963-07-15,NA,NA,NA,NA,NA
1963-07-16,NA,NA,NA,NA,NA
1963-07-17,NA,NA,NA,NA,NA
1963-07-18,NA,NA,NA,NA,NA
1963-07-19,NA,NA,NA,NA,NA
1963-07-20,NA,NA,NA,NA,NA
1963-07-21,NA,NA,NA,NA,NA
1963-07-22,NA,NA,NA,NA,NA
1963-07-23,NA,NA,NA,NA,NA
1963-07-24,NA,NA,NA,NA,NA
1963-07-25,NA,NA,NA,NA,NA
1963-07-26,NA,NA,NA,NA,NA
1963-07-27,NA,NA,NA,NA,NA
1963-07-28,NA,NA,NA,NA,NA
1963-07-29,NA,NA,NA,NA,NA
1963-07-30,NA,NA,NA,NA,NA
1963-07-31,NA,NA,NA,NA,NA
1963-08-01,NA,NA,NA,NA,NA
1963-08-02,NA,NA,NA,NA,NA
1963-08-03,NA,NA,NA,NA,NA
1963-08-04,NA,NA,NA,NA,NA
1963-08-05,NA,NA,NA,NA,NA
1963-08-06,NA,NA,NA,NA,NA
1963-08-07,NA,NA,NA,NA,NA
1963-08-08,NA,NA,NA,NA,NA
1963-08-09,NA,NA,NA,NA,NA
1963-08-10,NA,NA,NA,NA,NA
1963-08-11,NA,NA,NA,NA,NA
1963-08-12,NA,NA,NA,NA,NA
1963-08-13,NA,NA,NA,NA,NA
1963-08-14,NA,NA,NA,NA,NA
1963-08-15,NA,NA,NA,NA,NA
1963-08-16,NA,NA,NA,NA,NA
1963-08-17,NA,NA,NA,NA,NA
1963-08-18,NA,NA,NA,NA,NA
1963-08-19,NA,NA,NA,NA,NA
1963-08-20,NA,NA,NA,NA,NA
1963-08-21,NA,NA,NA,NA,NA
1963-08-22,NA,NA,NA,NA,NA
1963-08-23,NA,NA,NA,NA,NA
1963-08-24,NA,NA,NA,NA,NA
1963-08-25,NA,NA,NA,NA,NA
1963-08-26,NA,NA,NA,NA,NA
1963-08-27,NA,NA,NA,NA,NA
1963-08-28,NA,NA,NA,NA,NA
1963-08-29,NA,NA,NA,NA,NA
1963-08-30,NA,NA,NA,NA,NA
1963-08-31,NA,NA,NA,NA,NA
1963-09-01,NA,NA,NA,NA,NA
1963-09-02,NA,NA,NA,NA,NA
1963-09-03,NA,NA,NA,NA,NA
1963-09-04,NA,NA,NA,NA,NA
1963-09-05,NA,NA,NA,NA,NA
1963-09-06,NA,NA,NA,NA,NA
1963-09-07,NA,NA,NA,NA,NA
1963-09-08,NA,NA,NA,NA,NA
1963-09-09,NA,NA,NA,NA,NA
1963-09-10,NA,NA,NA,NA,NA
1963-09-11,NA,NA,NA,NA,NA
1963-09-12,NA,NA,NA,NA,NA
1963-09-13,NA,NA,NA,NA,NA
1963-09-14,NA,NA,NA,NA,NA
1963-09-15,NA,NA,NA,NA,NA
1963-09-16,NA,NA,NA,NA,NA
1963-09-17,NA,NA,NA,NA,NA
1963-09-18,NA,NA,NA,NA,NA
1963-09-19,NA,NA,NA,NA,NA
1963-09-20,NA,NA,NA,NA,NA
1963-09-21,NA,NA,NA,NA,NA
1963-09-22,NA,NA,NA,NA,NA
1963-09-23,NA,NA,NA,NA,NA
1963-09-24,NA,NA,NA,NA,NA
1963-09-25,NA,NA,NA,NA,NA
1963-09-26,NA,NA,NA,NA,NA
1963-09-27,NA,NA,NA,NA,NA
1963-09-28,NA,NA,NA,NA,NA
1963-09-29,NA,NA,NA,NA,NA
1963-09-30,NA,NA,NA,NA,NA
1963-10-01,NA,NA,NA,NA,NA
1963-10-02,NA,NA,NA,NA,NA
1963-10-03,NA,NA,NA,NA,NA
1963-10-04,NA,NA,NA,NA,NA
1963-10-05,NA,NA,NA,NA,NA
1963-10-06,NA,NA,NA,NA,NA
1963-10-07,NA,NA,NA,NA,NA
1963-10-08,NA,NA,NA,NA,NA
1963-10-09,NA,NA,NA,NA,NA
1963-10-10,NA,NA,NA,NA,NA
1963-10-11,NA,NA,NA,NA,NA
1963-10-12,NA,NA,NA,NA,NA
1963-10-13,NA,NA,NA,NA,NA
1963-10-14,NA,NA,NA,NA,NA
1963-10-15,NA,NA,NA,NA,NA
1963-10-16,NA,NA,NA,NA,NA
1963-10-17,NA,NA,NA,NA,NA
1963-10-18,NA,NA,NA,NA,NA
1963-10-19,NA,NA,NA,NA,NA
1963-10-20,NA,NA,NA,NA,NA
1963-10-21,NA,NA,NA,NA,NA
1963-10-22,NA,NA,NA,NA,NA
1963-10-23,NA,NA,NA,NA,NA
1963-10-24,NA,NA,NA,NA,NA
1963-10-25,NA,NA,NA,NA,NA
1963-10-26,NA,NA,NA,NA,NA
1963-10-27,NA,NA,NA,NA,NA
1963-10-28,NA,NA,NA,NA,NA
1963-10-29,NA,NA,NA,NA,NA
1963-10-30,NA,NA,NA,NA,NA
1963-10-31,NA,NA,NA,NA,NA
1963-11-01,NA,NA,NA,NA,NA
1963-11-02,NA,NA,NA,NA,NA
1963-11-03,NA,NA,NA,NA,NA
1963-11-04,NA,NA,NA,NA,NA
1963-11-05,NA,NA,NA,NA,NA
1963-11-06,NA,NA,NA,NA,NA
1963-11-07,NA,NA,NA,NA,NA
1963-11-08,NA,NA,NA,NA,NA
1963-11-09,NA,NA,NA,NA,NA
1963-11-10,NA,NA,NA,NA,NA
1963-11-11,NA,NA,NA,NA,NA
1963-11-12,NA,NA,NA,NA,NA
1963-11-13,NA,NA,NA,NA,NA
1963-11-14,NA,NA,NA,NA,NA
1963-11-15,NA,NA,NA,NA,NA
1963-11-16,NA,NA,NA,NA,NA
1963-11-17,NA,NA,NA,NA,NA
1963-11-18,NA,NA,NA,NA,NA
1963-11-19,NA,NA,NA,NA,NA
1963-11-20,NA,NA,NA,NA,NA
1963-11-21,NA,NA,NA,NA,NA
1963-11-22,NA,NA,NA,NA,NA
1963-11-23,NA,NA,NA,NA,NA
1963-11-24,NA,NA,NA,NA,NA
1963-11-25,NA,NA,NA,NA,NA
1963-11-26,NA,NA,NA,NA,NA
1963-11-27,NA,NA,NA,NA,NA
1963-11-28,NA,NA,NA,NA,NA
1963-11-29,NA,NA,NA,NA,NA
1963-11-30,NA,NA,NA,NA,NA
1963-12-01,NA,NA,NA,NA,NA
1963-12-02,NA,NA,NA,NA,NA
1963-12-03,NA,NA,NA,NA,NA
1963-12-04,NA,NA,NA,NA,NA
1963-12-05,NA,NA,NA,NA,NA
1963-12-06,NA,NA,NA,NA,NA
1963-12-07,NA,NA,NA,NA,NA
1963-12-08,NA,NA,NA,NA,NA
1963-12-09,NA,NA,NA,NA,NA
1963-12-10,NA,NA,NA,NA,NA
1963-12-11,NA,NA,NA,NA,NA
1963-12-12,NA,NA,NA,NA,NA
1963-12-13,NA,NA,NA,NA,NA
1963-12-14,NA,NA,NA,NA,NA
1963-12-15,NA,NA,NA,NA,NA
1963-12-16,NA,NA,NA,NA,NA
1963-12-17,NA,NA,NA,NA,NA
1963-12-18,NA,NA,NA,NA,NA
1963-12-19,NA,NA,NA,NA,NA
1963-12-20,NA,NA,NA,NA,NA
1963-12-21,NA,NA,NA,NA,NA
1963-12-22,NA,NA,NA,NA,NA
1963-12-23,NA,NA,NA,NA,NA
1963-12-24,NA,NA,NA,NA,NA
1963-12-25,NA,NA,NA,NA,NA
1963-12-26,NA,NA,NA,NA,NA
1963-12-27,NA,NA,NA,NA,NA
1963-12-28,NA,NA,NA,NA,NA
1963-12-29,NA,NA,NA,NA,NA
1963-12-30,NA,NA,NA,NA,NA
1963-12-31,NA,NA,NA,NA,NA
1964-01-01,NA,NA,NA,NA,NA
1964-01-02,NA,NA,NA,NA,NA
1964-01-03,NA,NA,NA,NA,NA
1964-01-04,NA,NA,NA,NA,NA
1964-01-05,NA,NA,NA,NA,NA
1964-01-06,NA,NA,NA,NA,NA
1964-01-07,NA,NA,NA,NA,NA
1964-01-08,NA,NA,NA,NA,NA
1964-01-09,NA,NA,NA,NA,NA
1964-01-10,NA,NA,NA,NA,NA
1964-01-11,NA,NA,NA,NA,NA
1964-01-12,NA,NA,NA,NA,NA
1964-01-13,NA,NA,NA,NA,NA
1964-01-14,NA,NA,NA,NA,NA
1964-01-15,NA,NA,NA,NA,NA
1964-01-16,NA,NA,NA,NA,NA
1964-01-17,NA,NA,NA,NA,NA
1964-01-18,NA,NA,NA,NA,NA
1964-01-19,NA,NA,NA,NA,NA
1964-01-20,NA,NA,NA,NA,NA
1964-01-21,NA,NA,NA,NA,NA
1964-01-22,NA,NA,NA,NA,NA
1964-01-23,NA,NA,NA,NA,NA
1964-01-24,NA,NA,NA,NA,NA
1964-01-25,NA,NA,NA,NA,NA
1964-01-26,NA,NA,NA,NA,NA
1964-01-27,NA,NA,NA,NA,NA
1964-01-28,NA,NA,NA,NA,NA
1964-01-29,NA,NA,NA,NA,NA
1964-01-30,NA,NA,NA,NA,NA
1964-01-31,NA,NA,NA,NA,NA
1964-02-01,NA,NA,NA,NA,NA
1964-02-02,NA,NA,NA,NA,NA
1964-02-03,NA,NA,NA,NA,NA
1964-02-04,NA,NA,NA,NA,NA
1964-02-05,NA,NA,NA,NA,NA
1964-02-06,NA,NA,NA,NA,NA
1964-02-07,NA,NA,NA,NA,NA
1964-02-08,NA,NA,NA,NA,NA
1964-02-09,NA,NA,NA,NA,NA
1964-02-10,NA,NA,NA,NA,NA
1964-02-11,NA,NA,NA,NA,NA
1964-02-12,NA,NA,NA,NA,NA
1964-02-13,NA,NA,NA,NA,NA
1964-02-14,NA,NA,NA,NA,NA
1964-02-15,NA,NA,NA,NA,NA
1964-02-16,NA,NA,NA,NA,NA
1964-02-17,NA,NA,NA,NA,NA
1964-02-18,NA,NA,NA,NA,NA
1964-02-19,NA,NA,NA,NA,NA
1964-02-20,NA,NA,NA,NA,NA
1964-02-21,NA,NA,NA,NA,NA
1964-02-22,NA,NA,NA,NA,NA
1964-02-23,NA,NA,NA,NA,NA
1964-02-24,NA,NA,NA,NA,NA
1964-02-25,NA,NA,NA,NA,NA
1964-02-26,NA,NA,NA,NA,NA
1964-02-27,NA,NA,NA,NA,NA
1964-02-28,NA,NA,NA,NA,NA
1964-02-29,NA,NA,NA,NA,NA
1964-03-01,NA,NA,NA,NA,NA
1964-03-02,NA,NA,NA,NA,NA
1964-03-03,NA,NA,NA,NA,NA
1964-03-04,NA,NA,NA,NA,NA
1964-03-05,NA,NA,NA,NA,NA
1964-03-06,NA,NA,NA,NA,NA
1964-03-07,NA,NA,NA,NA,NA
1964-03-08,NA,NA,NA,NA,NA
1964-03-09,NA,NA,NA,NA,NA
1964-03-10,NA,NA,NA,NA,NA
1964-03-11,NA,NA,NA,NA,NA
1964-03-12,NA,NA,NA,NA,NA
1964-03-13,NA,NA,NA,NA,NA
1964-03-14,NA,NA,NA,NA,NA
1964-03-15,NA,NA,NA,NA,NA
1964-03-16,NA,NA,NA,NA,NA
1964-03-17,NA,NA,NA,NA,NA
1964-03-18,NA,NA,NA,NA,NA
1964-03-19,NA,NA,NA,NA,NA
1964-03-20,NA,NA,NA,NA,NA
1964-03-21,NA,NA,NA,NA,NA
1964-03-22,NA,NA,NA,NA,NA
1964-03-23,NA,NA,NA,NA,NA
1964-03-24,NA,NA,NA,NA,NA
1964-03-25,NA,NA,NA,NA,NA
1964-03-26,NA,NA,NA,NA,NA
1964-03-27,NA,NA,NA,NA,NA
1964-03-28,NA,NA,NA,NA,NA
1964-03-29,NA,NA,NA,NA,NA
1964-03-30,NA,NA,NA,NA,NA
1964-03-31,NA,NA,NA,NA,NA
1964-04-01,NA,NA,NA,NA,NA
1964-04-02,NA,NA,NA,NA,NA
1964-04-03,NA,NA,NA,NA,NA
1964-04-04,NA,NA,NA,NA,NA
1964-04-05,NA,NA,NA,NA,NA
1964-04-06,NA,NA,NA,NA,NA
1964-04-07,NA,NA,NA,NA,NA
1964-04-08,NA,NA,NA,NA,NA
1964-04-09,NA,NA,NA,NA,NA
1964-04-10,NA,NA,NA,NA,NA
1964-04-11,NA,NA,NA,NA,NA
1964-04-12,NA,NA,NA,NA,NA
1964-04-13,NA,NA,NA,NA,NA
1964-04-14,NA,NA,NA,NA,NA
1964-04-15,NA,NA,NA,NA,NA
1964-04-16,NA,NA,NA,NA,NA
1964-04-17,NA,NA,NA,NA,NA
1964-04-18,NA,NA,NA,NA,NA
1964-04-19,NA,NA,NA,NA,NA
1964-04-20,NA,NA,NA,NA,NA
1964-04-21,NA,NA,NA,NA,NA
1964-04-22,NA,NA,NA,NA,NA
1964-04-23,NA,NA,NA,NA,NA
1964-04-24,NA,NA,NA,NA,NA
1964-04-25,NA,NA,NA,NA,NA
1964-04-26,NA,NA,NA,NA,NA
1964-04-27,NA,NA,NA,NA,NA
1964-04-28,NA,NA,NA,NA,NA
1964-04-29,NA,NA,NA,NA,NA
1964-04-30,NA,NA,NA,NA,NA
1964-05-01,NA,NA,NA,NA,NA
1964-05-02,NA,NA,NA,NA,NA
1964-05-03,NA,NA,NA,NA,NA
1964-05-04,NA,NA,NA,NA,NA
1964-05-05,NA,NA,NA,NA,NA
1964-05-06,NA,NA,NA,NA,NA
1964-05-07,NA,NA,NA,NA,NA
1964-05-08,NA,NA,NA,NA,NA
1964-05-09,NA,NA,NA,NA,NA
1964-05-10,NA,NA,NA,NA,NA
1964-05-11,NA,NA,NA,NA,NA
1964-05-12,NA,NA,NA,NA,NA
1964-05-13,NA,NA,NA,NA,NA
1964-05-14,NA,NA,NA,NA,NA
1964-05-15,NA,NA,NA,NA,NA
1964-05-16,NA,NA,NA,NA,NA
1964-05-17,NA,NA,NA,NA,NA
1964-05-18,NA,NA,NA,NA,NA
1964-05-19,NA,NA,NA,NA,NA
1964-05-20,NA,NA,NA,NA,NA
1964-05-21,NA,NA,NA,NA,NA
1964-05-22,NA,NA,NA,NA,NA
1964-05-23,NA,NA,NA,NA,NA
1964-05-24,NA,NA,NA,NA,NA
1964-05-25,NA,NA,NA,NA,NA
1964-05-26,NA,NA,NA,NA,NA
1964-05-27,NA,NA,NA,NA,NA
1964-05-28,NA,NA,NA,NA,NA
1964-05-29,NA,NA,NA,NA,NA
1964-05-30,NA,NA,NA,NA,NA
1964-05-31,NA,NA,NA,NA,NA
1964-06-01,NA,NA,NA,NA,NA
1964-06-02,NA,NA,NA,NA,NA
1964-06-03,NA,NA,NA,NA,NA
1964-06-04,NA,NA,NA,NA,NA
1964-06-05,NA,NA,NA,NA,NA
1964-06-06,NA,NA,NA,NA,NA
1964-06-07,NA,NA,NA,NA,NA
1964-06-08,NA,NA,NA,NA,NA
1964-06-09,NA,NA,NA,NA,NA
1964-06-10,NA,NA,NA,NA,NA
1964-06-11,NA,NA,NA,NA,NA
1964-06-12,NA,NA,NA,NA,NA
1964-06-13,NA,NA,NA,NA,NA
1964-06-14,NA,NA,NA,NA,NA
1964-06-15,NA,NA,NA,NA,NA
1964-06-16,NA,NA,NA,NA,NA
1964-06-17,NA,NA,NA,NA,NA
1964-06-18,NA,NA,NA,NA,NA
1964-06-19,NA,NA,NA,NA,NA
1964-06-20,NA,NA,NA,NA,NA
1964-06-21,NA,NA,NA,NA,NA
1964-06-22,NA,NA,NA,NA,NA
1964-06-23,NA,NA,NA,NA,NA
1964-06-24,NA,NA,NA,NA,NA
1964-06-25,NA,NA,NA,NA,NA
